"beta","gamma","delta","rho","eps","psi","lp"
0.489044939770758,0.450110038225188,0.129103136580535,3.40215397188823e-05,0.00101995481984541,0.0213544352046039,-740.325612558569
0.592510893944271,0.553363094525918,0.110011302207337,3.74093522354891e-05,0.0013766518058101,0.0193872522803879,-740.537992696788
0.484377384626195,0.449175583436036,0.0973999401117429,9.94779942525442e-05,0.00360078600877928,0.0215402355413368,-741.29938505832
0.581289661508746,0.532884051656165,0.103628635319319,9.08081852706802e-06,0.00106506317858864,0.0215001930922055,-742.718448199398
0.613603852530978,0.567392161460242,0.111957275194494,3.19846769298129e-05,0.00288586554811781,0.0167238278898527,-743.897986476906
0.406251715262875,0.365982088909978,0.109515190112259,4.08164429432909e-05,0.00514515778044997,0.0208688981372584,-744.103316298893
0.53144447603713,0.487564576653298,0.127637671959098,1.28912616889391e-05,0.000912156013572919,0.0202763298448368,-742.390656769985
0.46747424487657,0.433713830071559,0.125138234130954,8.87999752790619e-05,0.000439582638257924,0.020245807337937,-740.629808844234
0.451593156732156,0.416623672881826,0.135337610852163,7.99571594025104e-05,0.00111688011959573,0.0177682042851337,-742.243345062972
0.485683515514133,0.447248563665978,0.150188869690391,5.76191585506295e-05,0.000329626880401846,0.0201724112933946,-742.492837644784
0.438464315180799,0.398134975149499,0.0853988131970768,3.5351707444711e-05,0.00177266203253842,0.0208771101421591,-740.92767272308
